shell command : training/exp_runner.py --conf ./confs/dnerf_transformers_spring_Gaus.conf --scan_id -1
Loading data ...
find cameras.npz, assuming DTU dataset!
Finish loading data. Data-set size: 20
pretraining sdf...
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (3/20): loss = 0.06, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.72
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (4/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 17.51
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (5/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 17.68
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (6/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.45
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (7/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 21.73
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (8/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.08
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (9/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 18.36
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (10/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.35
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (11/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.29
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (12/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.77
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (13/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 19.51
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (14/20): loss = 0.11, rgb_loss = 0.11, eikonal_loss = 0.01, psnr = 14.05
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (15/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.7
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (16/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 18.29
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (17/20): loss = 0.06, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.31
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (18/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 18.34
(sdf)dnerf_bun_2024_12_21_21_58_42 [108] (19/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.12
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (0/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.45
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (1/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 17.66
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (2/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.86
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (3/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.79
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (4/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 19.55
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (5/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.05
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (6/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.95
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (7/20): loss = 0.07, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.49
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (8/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.1
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (9/20): loss = 0.11, rgb_loss = 0.11, eikonal_loss = 0.01, psnr = 13.08
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (10/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 19.51
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (11/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.75
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (12/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.5
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (13/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.65
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (14/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 19.36
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (15/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.22
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (16/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.61
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (17/20): loss = 0.06, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.23
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (18/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.83
(sdf)dnerf_bun_2024_12_21_21_58_42 [109] (19/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.82
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (0/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 20.83
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (1/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 18.13
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (2/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 19.95
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (3/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.88
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (4/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 19.62
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (5/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 17.2
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (6/20): loss = 0.07, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.52
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (7/20): loss = 0.11, rgb_loss = 0.11, eikonal_loss = 0.01, psnr = 13.98
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (8/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.96
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (9/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 20.6
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (10/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 18.11
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (11/20): loss = 0.05, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.85
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (12/20): loss = 0.08, rgb_loss = 0.08, eikonal_loss = 0.01, psnr = 17.22
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (13/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.76
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (14/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 20.78
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (15/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.21
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (16/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 20.74
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (17/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.58
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (18/20): loss = 0.09, rgb_loss = 0.09, eikonal_loss = 0.02, psnr = 15.52
(sdf)dnerf_bun_2024_12_21_21_58_42 [110] (19/20): loss = 0.06, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 19.8
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (0/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.33
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (1/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.06
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (2/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 19.67
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (3/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.82
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (4/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.71
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (5/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.28
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (6/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.73
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (7/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.61
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (8/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 19.96
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (9/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.21
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (10/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 18.03
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (11/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.81
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (12/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.02
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (13/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 19.06
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (14/20): loss = 0.07, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.05
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (15/20): loss = 0.11, rgb_loss = 0.11, eikonal_loss = 0.01, psnr = 14.06
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (16/20): loss = 0.05, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.41
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (17/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 20.06
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (18/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 18.41
(sdf)dnerf_bun_2024_12_21_21_58_42 [111] (19/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.46
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (0/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.83
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (1/20): loss = 0.05, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.32
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (2/20): loss = 0.09, rgb_loss = 0.09, eikonal_loss = 0.01, psnr = 14.73
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (3/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.62
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (4/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 17.38
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (5/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 17.46
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (6/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.48
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (7/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.4
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (8/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.48
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (9/20): loss = 0.06, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 20.04
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (10/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.09
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (11/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 20.82
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (12/20): loss = 0.08, rgb_loss = 0.08, eikonal_loss = 0.01, psnr = 17.73
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (13/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.96
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (14/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.79
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (15/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.53
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (16/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.54
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (17/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.31
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (18/20): loss = 0.08, rgb_loss = 0.08, eikonal_loss = 0.01, psnr = 17.05
(sdf)dnerf_bun_2024_12_21_21_58_42 [112] (19/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 17.5
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (0/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.37
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (1/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.09
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (2/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 17.41
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (3/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.12
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (4/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.12
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (5/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.51
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (6/20): loss = 0.07, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.53
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (7/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.02, psnr = 18.31
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (8/20): loss = 0.1, rgb_loss = 0.1, eikonal_loss = 0.01, psnr = 14.46
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (9/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 20.4
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (10/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.52
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (11/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 18.21
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (12/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.03
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (13/20): loss = 0.03, rgb_loss = 0.03, eikonal_loss = 0.01, psnr = 24.59
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (14/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.31
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (15/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.05
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (16/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 19.21
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (17/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 17.89
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (18/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.67
(sdf)dnerf_bun_2024_12_21_21_58_42 [113] (19/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.74
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (0/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 19.94
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (1/20): loss = 0.04, rgb_loss = 0.03, eikonal_loss = 0.01, psnr = 22.96
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (2/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.01, psnr = 17.33
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (3/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.86
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (4/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.5
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (5/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 19.08
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (6/20): loss = 0.06, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 19.32
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (7/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 21.56
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (8/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 19.55
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (9/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.42
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (10/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.92
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (11/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 19.36
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (12/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.07
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (13/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.01, psnr = 20.69
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (14/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.68
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (15/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.14
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (16/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.37
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (17/20): loss = 0.1, rgb_loss = 0.09, eikonal_loss = 0.01, psnr = 14.49
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (18/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 21.85
(sdf)dnerf_bun_2024_12_21_21_58_42 [114] (19/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.2
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (0/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.32
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (1/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.01, psnr = 18.49
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (2/20): loss = 0.08, rgb_loss = 0.08, eikonal_loss = 0.03, psnr = 17.47
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (3/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 19.31
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (4/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.38
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (5/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.03
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (6/20): loss = 0.08, rgb_loss = 0.07, eikonal_loss = 0.03, psnr = 16.72
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (7/20): loss = 0.12, rgb_loss = 0.11, eikonal_loss = 0.02, psnr = 12.85
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (8/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.02, psnr = 20.87
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (9/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.02, psnr = 22.11
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (10/20): loss = 0.08, rgb_loss = 0.07, eikonal_loss = 0.03, psnr = 17.49
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (11/20): loss = 0.09, rgb_loss = 0.08, eikonal_loss = 0.04, psnr = 16.23
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (12/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.03, psnr = 18.05
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (13/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.03, psnr = 22.33
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (14/20): loss = 0.07, rgb_loss = 0.06, eikonal_loss = 0.03, psnr = 18.27
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (15/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.03, psnr = 18.48
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (16/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.04, psnr = 17.81
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (17/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.03, psnr = 17.68
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (18/20): loss = 0.08, rgb_loss = 0.07, eikonal_loss = 0.02, psnr = 17.06
(sdf)dnerf_bun_2024_12_21_21_58_42 [115] (19/20): loss = 0.05, rgb_loss = 0.04, eikonal_loss = 0.02, psnr = 21.12
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (0/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 18.83
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (1/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.02, psnr = 22.02
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (2/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.03, psnr = 19.32
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (3/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.03, psnr = 19.76
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (4/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.02, psnr = 22.4
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (5/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.02, psnr = 22.7
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (6/20): loss = 0.07, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 17.83
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (7/20): loss = 0.03, rgb_loss = 0.03, eikonal_loss = 0.02, psnr = 23.35
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (8/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.02, psnr = 22.14
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (9/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 20.44
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (10/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 20.07
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (11/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 20.42
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (12/20): loss = 0.11, rgb_loss = 0.11, eikonal_loss = 0.02, psnr = 13.41
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (13/20): loss = 0.05, rgb_loss = 0.04, eikonal_loss = 0.02, psnr = 21.61
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (14/20): loss = 0.05, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 21.19
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (15/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 18.36
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (16/20): loss = 0.07, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 17.94
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (17/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.01, psnr = 22.05
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (18/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 18.77
(sdf)dnerf_bun_2024_12_21_21_58_42 [116] (19/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 18.52
(sdf)dnerf_bun_2024_12_21_21_58_42 [117] (0/20): loss = 0.06, rgb_loss = 0.05, eikonal_loss = 0.02, psnr = 19.25
(sdf)dnerf_bun_2024_12_21_21_58_42 [117] (1/20): loss = 0.04, rgb_loss = 0.04, eikonal_loss = 0.02, psnr = 21.77
(sdf)dnerf_bun_2024_12_21_21_58_42 [117] (2/20): loss = 0.07, rgb_loss = 0.07, eikonal_loss = 0.02, psnr = 17.88
(sdf)dnerf_bun_2024_12_21_21_58_42 [117] (3/20): loss = 0.07, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 18.8
(sdf)dnerf_bun_2024_12_21_21_58_42 [117] (4/20): loss = 0.06, rgb_loss = 0.06, eikonal_loss = 0.02, psnr = 19.63
